schema_version,workout_id,workout_name,started_at,finished_at,duration_seconds,exercise_index,exercise_id,exercise_name,muscle,equipment,set_index,weight_kg,reps,rpe,complete
1,demo-beginner-13,Upper foundations,2025-02-18T18:10:00.000Z,2025-02-18T19:02:30.000Z,3150,2,ohp,Overhead Press,Shoulders,Barbell,0,24.5,8,8,true
1,demo-beginner-13,Upper foundations,2025-02-18T18:10:00.000Z,2025-02-18T19:02:30.000Z,3150,2,ohp,Overhead Press,Shoulders,Barbell,1,24.5,7,,true
1,demo-beginner-13,Upper foundations,2025-02-18T18:10:00.000Z,2025-02-18T19:02:30.000Z,3150,2,ohp,Overhead Press,Shoulders,Barbell,2,22,10,8.5,true
1,demo-beginner-13,Upper foundations,2025-02-18T18:10:00.000Z,2025-02-18T19:02:30.000Z,3150,3,curl,Cable Curl,Biceps,Cable,0,13,12,,true
1,demo-beginner-13,Upper foundations,2025-02-18T18:10:00.000Z,2025-02-18T19:02:30.000Z,3150,3,curl,Cable Curl,Biceps,Cable,1,13,10,8,true
1,demo-beginner-13,Upper foundations,2025-02-18T18:10:00.000Z,2025-02-18T19:02:30.000Z,3150,3,curl,Cable Curl,Biceps,Cable,2,12,13,8.5,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,0,squat,Back Squat,Quadriceps,Barbell,0,62.5,7,7.5,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,0,squat,Back Squat,Quadriceps,Barbell,1,62.5,6,8,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,0,squat,Back Squat,Quadriceps,Barbell,2,57.5,9,8.5,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,57,9,7.5,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,57,8,,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,54.5,10,8.5,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,0,14.5,10,8,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,1,14.5,9,,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,2,10,,,false
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,3,calf,Standing Calf Raise,Calves,Machine,0,47,14,,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,3,calf,Standing Calf Raise,Calves,Machine,1,47,12,8,true
1,demo-beginner-14,Lower foundations,2025-02-21T17:45:00.000Z,2025-02-21T18:45:00.000Z,3600,3,calf,Standing Calf Raise,Calves,Machine,2,44.5,15,8.5,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,0,bench,Barbell Bench Press,Chest,Barbell,0,44.25,8,7.5,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,0,bench,Barbell Bench Press,Chest,Barbell,1,44.25,7,8,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,0,bench,Barbell Bench Press,Chest,Barbell,2,41.75,9,,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,1,lat-pulldown,Lat Pulldown,Back,Cable,0,41.25,10,7.5,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,1,lat-pulldown,Lat Pulldown,Back,Cable,1,41.25,9,,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,1,lat-pulldown,Lat Pulldown,Back,Cable,2,38.75,11,8,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,2,ohp,Overhead Press,Shoulders,Barbell,0,25.25,8,8,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,2,ohp,Overhead Press,Shoulders,Barbell,1,25.25,7,,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,2,ohp,Overhead Press,Shoulders,Barbell,2,22.75,10,8.5,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,3,curl,Cable Curl,Biceps,Cable,0,13.5,12,,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,3,curl,Cable Curl,Biceps,Cable,1,13.5,10,8,true
1,demo-beginner-15,Upper foundations,2025-02-25T18:10:00.000Z,2025-02-25T19:05:30.000Z,3330,3,curl,Cable Curl,Biceps,Cable,2,12.5,13,8.5,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,0,squat,Back Squat,Quadriceps,Barbell,0,65,7,7.5,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,0,squat,Back Squat,Quadriceps,Barbell,1,65,6,8,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,0,squat,Back Squat,Quadriceps,Barbell,2,60,9,,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,59,9,7.5,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,59,8,,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,56.5,10,8.5,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,0,15.25,10,8,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,1,15.25,9,,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,2,13.25,12,8.5,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,3,calf,Standing Calf Raise,Calves,Machine,0,49,14,,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,3,calf,Standing Calf Raise,Calves,Machine,1,49,12,8,true
1,demo-beginner-16,Lower foundations,2025-02-28T17:45:00.000Z,2025-02-28T18:47:30.000Z,3750,3,calf,Standing Calf Raise,Calves,Machine,2,46.5,15,8.5,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,0,bench,Barbell Bench Press,Chest,Barbell,0,45,8,8,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,0,bench,Barbell Bench Press,Chest,Barbell,1,45,7,8,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,0,bench,Barbell Bench Press,Chest,Barbell,2,42.5,9,,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,1,lat-pulldown,Lat Pulldown,Back,Cable,0,42.5,10,7.5,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,1,lat-pulldown,Lat Pulldown,Back,Cable,1,42.5,9,,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,1,lat-pulldown,Lat Pulldown,Back,Cable,2,40,11,8,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,2,ohp,Overhead Press,Shoulders,Barbell,0,26,8,8,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,2,ohp,Overhead Press,Shoulders,Barbell,1,26,7,,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,2,ohp,Overhead Press,Shoulders,Barbell,2,23.5,10,8.5,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,3,curl,Cable Curl,Biceps,Cable,0,14,12,,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,3,curl,Cable Curl,Biceps,Cable,1,14,10,8,true
1,demo-beginner-17,Upper foundations,2025-03-04T18:10:00.000Z,2025-03-04T19:08:30.000Z,3510,3,curl,Cable Curl,Biceps,Cable,2,,,,false
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,0,squat,Back Squat,Quadriceps,Barbell,0,65,7,7.5,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,0,squat,Back Squat,Quadriceps,Barbell,1,65,6,8,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,0,squat,Back Squat,Quadriceps,Barbell,2,60,9,8.5,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,61,9,7.5,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,61,8,,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,58.5,10,8.5,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,0,16,10,8,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,1,16,9,,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,2,14,12,8.5,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,3,calf,Standing Calf Raise,Calves,Machine,0,51,14,,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,3,calf,Standing Calf Raise,Calves,Machine,1,51,12,8,true
1,demo-beginner-18,Lower foundations,2025-03-07T17:45:00.000Z,2025-03-07T18:40:00.000Z,3300,3,calf,Standing Calf Raise,Calves,Machine,2,48.5,15,8.5,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,0,bench,Barbell Bench Press,Chest,Barbell,0,46.25,8,7,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,0,bench,Barbell Bench Press,Chest,Barbell,1,46.25,7,8,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,0,bench,Barbell Bench Press,Chest,Barbell,2,43.75,9,,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,1,lat-pulldown,Lat Pulldown,Back,Cable,0,43.75,10,7.5,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,1,lat-pulldown,Lat Pulldown,Back,Cable,1,43.75,9,,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,1,lat-pulldown,Lat Pulldown,Back,Cable,2,41.25,11,8,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,2,ohp,Overhead Press,Shoulders,Barbell,0,26.75,8,8,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,2,ohp,Overhead Press,Shoulders,Barbell,1,26.75,7,,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,2,ohp,Overhead Press,Shoulders,Barbell,2,24.25,10,8.5,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,3,curl,Cable Curl,Biceps,Cable,0,14.5,12,,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,3,curl,Cable Curl,Biceps,Cable,1,14.5,10,8,true
1,demo-beginner-19,Upper foundations,2025-03-11T18:10:00.000Z,2025-03-11T19:02:30.000Z,3150,3,curl,Cable Curl,Biceps,Cable,2,13.5,13,8.5,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,0,squat,Back Squat,Quadriceps,Barbell,0,70,7,7.5,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,0,squat,Back Squat,Quadriceps,Barbell,1,70,6,8,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,0,squat,Back Squat,Quadriceps,Barbell,2,65,9,,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,63,9,7.5,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,63,8,,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,60.5,10,8.5,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,0,16.75,10,8,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,1,16.75,9,,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,2,14.75,12,8.5,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,3,calf,Standing Calf Raise,Calves,Machine,0,53,14,,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,3,calf,Standing Calf Raise,Calves,Machine,1,53,12,8,true
1,demo-beginner-20,Lower foundations,2025-03-14T17:45:00.000Z,2025-03-14T18:42:30.000Z,3450,3,calf,Standing Calf Raise,Calves,Machine,2,50.5,15,8.5,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,0,bench,Barbell Bench Press,Chest,Barbell,0,46.25,8,7.5,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,0,bench,Barbell Bench Press,Chest,Barbell,1,46.25,7,8,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,0,bench,Barbell Bench Press,Chest,Barbell,2,43.75,9,,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,1,lat-pulldown,Lat Pulldown,Back,Cable,0,45,10,7.5,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,1,lat-pulldown,Lat Pulldown,Back,Cable,1,45,9,,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,1,lat-pulldown,Lat Pulldown,Back,Cable,2,42.5,11,8,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,2,ohp,Overhead Press,Shoulders,Barbell,0,27.5,8,8,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,2,ohp,Overhead Press,Shoulders,Barbell,1,27.5,7,,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,2,ohp,Overhead Press,Shoulders,Barbell,2,25,10,8.5,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,3,curl,Cable Curl,Biceps,Cable,0,15,12,,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,3,curl,Cable Curl,Biceps,Cable,1,15,10,8,true
1,demo-beginner-21,Upper foundations,2025-03-18T18:10:00.000Z,2025-03-18T19:05:30.000Z,3330,3,curl,Cable Curl,Biceps,Cable,2,14,13,8.5,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,0,squat,Back Squat,Quadriceps,Barbell,0,72.5,7,7.5,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,0,squat,Back Squat,Quadriceps,Barbell,1,72.5,6,8,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,0,squat,Back Squat,Quadriceps,Barbell,2,67.5,9,8.5,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,65,9,7.5,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,65,8,,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,62.5,10,8.5,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,0,17.5,10,8,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,1,17.5,9,,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,2,15.5,12,8.5,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,3,calf,Standing Calf Raise,Calves,Machine,0,55,14,,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,3,calf,Standing Calf Raise,Calves,Machine,1,55,12,8,true
1,demo-beginner-22,Lower foundations,2025-03-21T17:45:00.000Z,2025-03-21T18:45:00.000Z,3600,3,calf,Standing Calf Raise,Calves,Machine,2,52.5,15,8.5,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,0,bench,Barbell Bench Press,Chest,Barbell,0,49.25,8,8,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,0,bench,Barbell Bench Press,Chest,Barbell,1,49.25,7,8,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,0,bench,Barbell Bench Press,Chest,Barbell,2,46.75,9,,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,1,lat-pulldown,Lat Pulldown,Back,Cable,0,46.25,10,7.5,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,1,lat-pulldown,Lat Pulldown,Back,Cable,1,46.25,9,,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,1,lat-pulldown,Lat Pulldown,Back,Cable,2,43.75,11,8,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,2,ohp,Overhead Press,Shoulders,Barbell,0,28.25,8,8,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,2,ohp,Overhead Press,Shoulders,Barbell,1,28.25,7,,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,2,ohp,Overhead Press,Shoulders,Barbell,2,25.75,10,8.5,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,3,curl,Cable Curl,Biceps,Cable,0,15.5,12,,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,3,curl,Cable Curl,Biceps,Cable,1,15.5,10,8,true
1,demo-beginner-23,Upper foundations,2025-03-25T18:10:00.000Z,2025-03-25T19:08:30.000Z,3510,3,curl,Cable Curl,Biceps,Cable,2,14.5,13,8.5,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,0,squat,Back Squat,Quadriceps,Barbell,0,75,7,7.5,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,0,squat,Back Squat,Quadriceps,Barbell,1,75,6,8,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,0,squat,Back Squat,Quadriceps,Barbell,2,70,9,,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,67,9,7.5,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,67,8,,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,64.5,10,8.5,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,0,18.25,10,8,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,1,18.25,9,,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,2,split-squat,Bulgarian Split Squat,Quadriceps,Dumbbell,2,16.25,12,8.5,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,3,calf,Standing Calf Raise,Calves,Machine,0,57,14,,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,3,calf,Standing Calf Raise,Calves,Machine,1,57,12,8,true
1,demo-beginner-24,Lower foundations,2025-03-28T17:45:00.000Z,2025-03-28T18:47:30.000Z,3750,3,calf,Standing Calf Raise,Calves,Machine,2,54.5,15,8.5,true
