schema_version,workout_id,workout_name,started_at,finished_at,duration_seconds,exercise_index,exercise_id,exercise_name,muscle,equipment,set_index,weight_kg,reps,rpe,complete
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,0,bench,Barbell Bench Press,Chest,Barbell,1,57.25,8,,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,0,bench,Barbell Bench Press,Chest,Barbell,2,54.75,10,9,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,1,lat-pulldown,Lat Pulldown,Back,Cable,0,55.75,9,8,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,1,lat-pulldown,Lat Pulldown,Back,Cable,1,54.5,11,,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,1,lat-pulldown,Lat Pulldown,Back,Cable,2,52,12,9,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,2,ohp,Overhead Press,Shoulders,Barbell,0,35.916666666666664,7,8.5,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,2,ohp,Overhead Press,Shoulders,Barbell,1,34.25,9,,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,2,ohp,Overhead Press,Shoulders,Barbell,2,31.75,11,9,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,3,curl,Cable Curl,Biceps,Cable,0,15,10,,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,3,curl,Cable Curl,Biceps,Cable,1,14,12,8.5,true
1,demo-inconsistent-16,Upper strength,2025-10-28T19:20:00.000Z,2025-10-28T20:20:00.000Z,3600,3,curl,Cable Curl,Biceps,Cable,2,13,13,9,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,0,squat,Back Squat,Quadriceps,Barbell,0,97.6,6,8,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,0,squat,Back Squat,Quadriceps,Barbell,1,92.6,7,,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,0,squat,Back Squat,Quadriceps,Barbell,2,87.6,9,9,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,94.2,8,8,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,84.2,9,,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,78.5,11,9,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,2,leg-press,Leg Press,Quadriceps,Machine,0,160,10,,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,2,leg-press,Leg Press,Quadriceps,Machine,1,160,8,8.5,true
1,demo-inconsistent-17,Lower strength,2025-11-02T18:05:00.000Z,2025-11-02T18:58:00.000Z,3180,2,leg-press,Leg Press,Quadriceps,Machine,2,150,13,9,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,0,bench,Barbell Bench Press,Chest,Barbell,0,56.900000000000006,7,8,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,0,bench,Barbell Bench Press,Chest,Barbell,1,61.9,8,,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,0,bench,Barbell Bench Press,Chest,Barbell,2,59.4,10,9,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,1,squat,Back Squat,Quadriceps,Barbell,0,82.85,6,8,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,1,squat,Back Squat,Quadriceps,Barbell,1,84.5,8,,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,1,squat,Back Squat,Quadriceps,Barbell,2,79.5,10,9,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,2,cable-row,Seated Cable Row,Back,Cable,0,52.5,10,8,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,2,cable-row,Seated Cable Row,Back,Cable,1,50,12,,true
1,demo-inconsistent-18,Quick full body,2025-11-04T12:35:00.000Z,2025-11-04T13:14:00.000Z,2340,2,cable-row,Seated Cable Row,Back,Cable,2,47.5,13,9,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,0,bench,Barbell Bench Press,Chest,Barbell,0,66.7,7,8,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,0,bench,Barbell Bench Press,Chest,Barbell,1,61.7,8,,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,0,bench,Barbell Bench Press,Chest,Barbell,2,59.2,10,9,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,1,lat-pulldown,Lat Pulldown,Back,Cable,0,59.4,9,8,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,1,lat-pulldown,Lat Pulldown,Back,Cable,1,56.9,11,,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,1,lat-pulldown,Lat Pulldown,Back,Cable,2,54.4,12,9,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,2,ohp,Overhead Press,Shoulders,Barbell,0,38.1,7,8.5,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,2,ohp,Overhead Press,Shoulders,Barbell,1,35.6,9,,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,2,ohp,Overhead Press,Shoulders,Barbell,2,33.1,11,9,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,3,curl,Cable Curl,Biceps,Cable,0,18,10,,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,3,curl,Cable Curl,Biceps,Cable,1,17,12,8.5,true
1,demo-inconsistent-19,Upper strength,2025-11-06T19:00:00.000Z,2025-11-06T19:45:00.000Z,2700,3,curl,Cable Curl,Biceps,Cable,2,16,13,9,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,0,squat,Back Squat,Quadriceps,Barbell,0,90.9,6,8,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,0,squat,Back Squat,Quadriceps,Barbell,1,85.9,7,,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,0,squat,Back Squat,Quadriceps,Barbell,2,80.9,9,9,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,1,rdl,Romanian Deadlift,Hamstrings,Barbell,0,87.8,8,8,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,1,rdl,Romanian Deadlift,Hamstrings,Barbell,1,87.8,9,,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,1,rdl,Romanian Deadlift,Hamstrings,Barbell,2,81.5,11,9,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,2,leg-press,Leg Press,Quadriceps,Machine,0,167.5,10,,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,2,leg-press,Leg Press,Quadriceps,Machine,1,167.5,8,8.5,true
1,demo-inconsistent-20,Lower strength,2025-11-08T17:35:00.000Z,2025-11-08T18:44:30.000Z,4170,2,leg-press,Leg Press,Quadriceps,Machine,2,157.5,13,9,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,0,bench,Barbell Bench Press,Chest,Barbell,0,69,7,8,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,0,bench,Barbell Bench Press,Chest,Barbell,1,64,8,,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,0,bench,Barbell Bench Press,Chest,Barbell,2,61.5,10,9,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,1,squat,Back Squat,Quadriceps,Barbell,0,96,6,8,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,1,squat,Back Squat,Quadriceps,Barbell,1,87.5,8,,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,1,squat,Back Squat,Quadriceps,Barbell,2,82.5,10,9,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,2,cable-row,Seated Cable Row,Back,Cable,0,47.5,10,8,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,2,cable-row,Seated Cable Row,Back,Cable,1,45,12,,true
1,demo-inconsistent-21,Quick full body,2025-11-10T12:35:00.000Z,2025-11-10T13:10:00.000Z,2100,2,cable-row,Seated Cable Row,Back,Cable,2,42.5,13,9,true
